,student_id,student_major,student_age,student_gpa,is_undergrad,scholarship_percentage,student_batch,student_outstanding_fees,max_credits/semester,student_name
346,347,Engineering,22,1.81,yes,0,2022,32000.0,12,Mariam Mahmoud
347,348,Science,18,1.25,yes,0,2022,32000.0,0,Mohamed Moustafa
348,349,Engineering,20,2.93,yes,0,2021,28800.0,16,Doaa Tamer
349,350,Mathematics,23,1.6,yes,0,2022,32000.0,12,Abdelrahman Tamer
350,351,Science,24,1.03,yes,0,2022,32000.0,0,Doha Mohamed
351,352,Mathematics,18,2.85,yes,0,2024,51200.0,16,Abdelrahman Yehia
352,353,Mathematics,23,0.92,yes,0,2024,51200.0,0,Sabah Moustafa
353,354,Mathematics,23,0.93,yes,0,2023,44800.0,0,Youssef Khalid
354,355,Engineering,19,0.61,yes,0,2023,44800.0,0,Esraa Khalid
355,356,Mathematics,24,1.41,yes,0,2023,44800.0,0,Yehia Yehia
356,357,Science,25,3.52,yes,25,2021,21600.0,16,Esraa Tamer
357,358,Computer Science,18,2.6,yes,0,2022,32000.0,16,Khalid Yehia
358,359,Mathematics,20,2.51,yes,0,2024,51200.0,16,Doaa Ahmed
359,360,Engineering,20,1.74,yes,0,2023,44800.0,12,Yehia Abdelrahman
360,361,Engineering,22,3.37,yes,25,2023,33600.0,16,Marwa Khalid
361,362,Engineering,18,4.0,yes,100,2021,0.0,16,Mahmoud Khalid
362,363,Mathematics,20,1.63,yes,0,2020,25600.0,12,Sabah Khalid
363,364,Computer Science,21,-0.06,yes,0,2024,51200.0,0,Moustafa Yehia
364,365,Mathematics,20,3.73,yes,35,2023,29120.0,16,Toaa Mahmoud
365,366,Mathematics,21,2.42,yes,0,2023,44800.0,12,Mohamed Mohamed
366,367,Engineering,25,1.25,yes,0,2022,32000.0,0,Mayar Abdelrahman
367,368,Science,19,0.21,yes,0,2023,44800.0,0,Abdelrahman Tamer
368,369,Engineering,20,3.01,yes,10,2020,23040.0,16,Doaa Khalid
369,370,Science,18,0.63,yes,0,2021,28800.0,0,Mohamed Naser
370,371,Science,18,3.44,yes,25,2021,21600.0,16,Mariam Mahmoud
371,372,Computer Science,18,0.11,yes,0,2022,32000.0,0,Yehia Mohamed
372,373,Computer Science,20,3.84,yes,35,2023,29120.0,16,Mariam Tamer
373,374,Computer Science,19,1.19,yes,0,2020,25600.0,0,Yehia Abdelrahman
374,375,Science,25,1.54,yes,0,2022,32000.0,12,Doha Ahmed
375,376,Computer Science,19,3.41,yes,25,2024,38400.0,16,Youssef Mahmoud
376,377,Engineering,23,2.7,yes,0,2020,25600.0,16,Doha Yehia
377,378,Mathematics,19,2.45,yes,0,2021,28800.0,12,Abdelrahman Ahmed
378,379,Computer Science,23,3.33,yes,25,2024,38400.0,16,Mariam Naser
379,380,Science,21,3.2,yes,10,2022,28800.0,16,Youssef Ahmed
380,381,Mathematics,25,1.0,yes,0,2022,32000.0,0,Esraa Youssef
381,382,Mathematics,20,0.28,yes,0,2023,44800.0,0,Naser Mahmoud
382,383,Mathematics,21,2.51,yes,0,2021,28800.0,16,Sabah Moustafa
383,384,Science,25,0.56,yes,0,2022,32000.0,0,Abdelrahman Abdelrahman
384,385,Mathematics,18,2.85,yes,0,2023,44800.0,16,Esraa Yehia
385,386,Computer Science,20,2.35,yes,0,2021,28800.0,12,Ahmed Mohamed
386,387,Science,23,3.37,yes,25,2021,21600.0,16,Toaa Mohamed
387,388,Science,20,0.25,yes,0,2024,51200.0,0,Youssef Moustafa
388,389,Engineering,24,3.0,yes,10,2022,28800.0,16,Esraa Khalid
389,390,Science,25,0.47,yes,0,2024,51200.0,0,Mohamed Mahmoud
390,391,Mathematics,19,3.2,yes,10,2022,28800.0,16,Marwa Youssef
391,392,Computer Science,18,1.94,yes,0,2024,51200.0,12,Naser Mahmoud
392,393,Computer Science,18,3.77,yes,35,2023,29120.0,16,Doaa Khalid
393,394,Computer Science,18,1.04,yes,0,2023,44800.0,0,Mohamed Mahmoud
394,395,Computer Science,25,4.0,yes,100,2024,0.0,16,Esraa Naser
395,396,Science,23,0.72,yes,0,2022,32000.0,0,Naser Tamer
396,397,Science,21,0.63,yes,0,2024,51200.0,0,Yousra Tamer
397,398,Computer Science,24,1.14,yes,0,2024,51200.0,0,Tamer Abdelrahman
398,399,Mathematics,19,1.35,yes,0,2024,51200.0,0,Mayar Khalid
399,400,Mathematics,23,1.24,yes,0,2022,32000.0,0,Yehia Abdelrahman
400,401,Engineering,23,3.58,yes,25,2022,24000.0,16,Toaa Yehia
401,402,Engineering,20,0.99,yes,0,2022,32000.0,0,Ahmed Naser
402,403,Engineering,19,3.59,yes,25,2022,24000.0,16,Toaa Abdelrahman
403,404,Computer Science,19,3.05,yes,10,2021,25920.0,16,Moustafa Moustafa
404,405,Engineering,20,-0.13,yes,0,2022,32000.0,0,Mariam Youssef
405,406,Engineering,23,0.92,yes,0,2023,44800.0,0,Naser Ahmed
406,407,Mathematics,19,2.35,yes,0,2024,51200.0,12,Yousra Khalid
407,408,Computer Science,21,3.77,yes,35,2020,16640.0,16,Youssef Youssef
408,409,Science,18,2.63,yes,0,2024,51200.0,16,Mariam Abdelrahman
409,410,Engineering,22,3.41,yes,25,2024,38400.0,16,Youssef Naser
410,411,Engineering,22,3.11,yes,10,2023,40320.0,16,Marwa Naser
411,412,Computer Science,24,2.32,yes,0,2021,28800.0,12,Abdelrahman Ahmed
412,413,Engineering,18,3.77,yes,35,2021,18720.0,16,Toaa Naser
413,414,Computer Science,25,2.46,yes,0,2020,25600.0,12,Mohamed Naser
414,415,Science,18,1.47,yes,0,2020,25600.0,0,Doaa Moustafa
415,416,Mathematics,24,0.95,yes,0,2023,44800.0,0,Mahmoud Moustafa
416,417,Science,23,0.46,yes,0,2021,28800.0,0,Mayar Ahmed
417,418,Engineering,18,0.06,yes,0,2022,32000.0,0,Yehia Mahmoud
418,419,Engineering,20,3.41,yes,25,2023,33600.0,16,Doaa Moustafa
419,420,Mathematics,22,3.16,yes,10,2023,40320.0,16,Tamer Ahmed
420,421,Science,20,3.75,yes,35,2022,20800.0,16,Esraa Khalid
421,422,Mathematics,24,1.88,yes,0,2021,28800.0,12,Mahmoud Naser
422,423,Computer Science,20,1.16,yes,0,2023,44800.0,0,Doaa Mahmoud
423,424,Mathematics,23,2.47,yes,0,2022,32000.0,12,Youssef Yehia
424,425,Mathematics,18,0.64,yes,0,2022,32000.0,0,Yousra Abdelrahman
425,426,Engineering,25,1.96,yes,0,2021,28800.0,12,Naser Tamer
426,427,Mathematics,24,1.38,yes,0,2021,28800.0,0,Doha Ahmed
427,428,Engineering,23,1.79,yes,0,2022,32000.0,12,Moustafa Khalid
428,429,Engineering,24,1.46,yes,0,2023,44800.0,0,Mariam Ahmed
429,430,Science,25,2.96,yes,0,2020,25600.0,16,Naser Naser
430,431,Mathematics,20,1.19,yes,0,2022,32000.0,0,Mayar Mahmoud
431,432,Mathematics,22,3.79,yes,35,2024,33280.0,16,Mahmoud Ahmed
432,433,Computer Science,24,3.19,yes,10,2021,25920.0,16,Sabah Mahmoud
433,434,Computer Science,22,2.63,yes,0,2023,44800.0,16,Tamer Mohamed
434,435,Science,25,3.43,yes,25,2024,38400.0,16,Yousra Mahmoud
435,436,Computer Science,23,2.06,yes,0,2022,32000.0,12,Abdelrahman Khalid
436,437,Mathematics,25,1.25,yes,0,2024,51200.0,0,Yousra Naser
437,438,Science,19,0.97,yes,0,2023,44800.0,0,Tamer Yehia
438,439,Science,18,3.77,yes,35,2024,33280.0,16,Doaa Yehia
439,440,Mathematics,25,3.56,yes,25,2021,21600.0,16,Ahmed Ahmed
440,441,Science,21,1.72,yes,0,2023,44800.0,12,Esraa Naser
441,442,Computer Science,18,3.48,yes,25,2021,21600.0,16,Ahmed Naser
442,443,Science,24,3.77,yes,35,2023,29120.0,16,Yousra Yehia
443,444,Engineering,19,2.65,yes,0,2022,32000.0,16,Khalid Tamer
444,445,Mathematics,22,3.87,yes,35,2023,29120.0,16,Toaa Ahmed
445,446,Computer Science,25,3.33,yes,25,2021,21600.0,16,Khalid Mohamed
446,447,Engineering,19,3.34,yes,25,2021,21600.0,16,Esraa Mahmoud
447,448,Engineering,19,3.69,yes,35,2022,20800.0,16,Youssef Mohamed
448,449,Computer Science,22,3.08,yes,10,2022,28800.0,16,Marwa Khalid
449,450,Science,25,0.58,yes,0,2024,51200.0,0,Ahmed Abdelrahman
450,451,Computer Science,21,1.22,yes,0,2023,44800.0,0,Mariam Mahmoud
451,452,Science,22,3.7,yes,35,2022,20800.0,16,Yehia Youssef
452,453,Mathematics,23,1.09,yes,0,2023,44800.0,0,Mariam Mohamed
453,454,Engineering,21,0.68,yes,0,2021,28800.0,0,Yehia Khalid
454,455,Mathematics,18,3.96,yes,35,2021,18720.0,16,Doaa Youssef
455,456,Engineering,21,4.0,yes,100,2021,0.0,16,Abdelrahman Khalid
456,457,Computer Science,19,3.71,yes,35,2022,20800.0,16,Yousra Ahmed
457,458,Science,18,0.65,yes,0,2023,44800.0,0,Mahmoud Yehia
458,459,Engineering,22,1.25,yes,0,2022,32000.0,0,Marwa Yehia
459,460,Science,22,0.87,yes,0,2020,25600.0,0,Ahmed Khalid
460,461,Science,22,1.99,yes,0,2023,44800.0,12,Esraa Khalid
461,462,Engineering,19,0.85,yes,0,2021,28800.0,0,Naser Moustafa
462,463,Computer Science,22,3.37,yes,25,2023,33600.0,16,Yousra Mahmoud
463,464,Computer Science,25,3.48,yes,25,2022,24000.0,16,Ahmed Ahmed
464,465,Engineering,24,0.91,yes,0,2023,44800.0,0,Sabah Khalid
465,466,Science,20,4.0,yes,100,2020,0.0,16,Naser Mahmoud
466,467,Engineering,24,1.03,yes,0,2021,28800.0,0,Doaa Mohamed
467,468,Engineering,21,2.61,yes,0,2022,32000.0,16,Naser Mohamed
468,469,Computer Science,18,0.21,yes,0,2023,44800.0,0,Marwa Moustafa
469,470,Computer Science,21,2.7,yes,0,2021,28800.0,16,Naser Moustafa
470,471,Science,18,3.87,yes,35,2021,18720.0,16,Mariam Yehia
471,472,Mathematics,22,1.25,yes,0,2022,32000.0,0,Yehia Naser
472,473,Science,19,1.53,yes,0,2023,44800.0,12,Marwa Yehia
473,474,Mathematics,25,0.81,yes,0,2021,28800.0,0,Moustafa Moustafa
474,475,Mathematics,20,1.01,yes,0,2021,28800.0,0,Yousra Abdelrahman
475,476,Mathematics,19,0.72,yes,0,2023,44800.0,0,Mahmoud Ahmed
476,477,Mathematics,19,2.7,yes,0,2021,28800.0,16,Doaa Tamer
477,478,Mathematics,22,1.34,yes,0,2022,32000.0,0,Mohamed Naser
478,479,Computer Science,24,2.12,yes,0,2022,32000.0,12,Mayar Abdelrahman
479,480,Science,20,3.0,yes,10,2021,25920.0,16,Yehia Ahmed
480,481,Engineering,23,2.53,yes,0,2023,44800.0,16,Doha Mohamed
481,482,Mathematics,21,1.5,yes,0,2022,32000.0,12,Moustafa Tamer
482,483,Science,18,3.29,yes,10,2024,46080.0,16,Esraa Ahmed
483,484,Mathematics,18,3.36,yes,25,2022,24000.0,16,Yehia Abdelrahman
484,485,Engineering,25,-0.11,yes,0,2024,51200.0,0,Toaa Abdelrahman
485,486,Mathematics,21,2.34,yes,0,2021,28800.0,12,Youssef Mohamed
486,487,Computer Science,24,2.62,yes,0,2020,25600.0,16,Mariam Khalid
487,488,Mathematics,23,2.92,yes,0,2023,44800.0,16,Mahmoud Moustafa
488,489,Computer Science,21,2.23,yes,0,2021,28800.0,12,Mayar Abdelrahman
489,490,Computer Science,23,2.45,yes,0,2024,51200.0,12,Naser Youssef
490,491,Science,18,2.95,yes,0,2023,44800.0,16,Mariam Mahmoud
491,492,Engineering,25,0.48,yes,0,2022,32000.0,0,Mohamed Yehia
492,493,Computer Science,20,1.59,yes,0,2023,44800.0,12,Esraa Moustafa
493,494,Science,19,1.68,yes,0,2022,32000.0,12,Abdelrahman Moustafa
494,495,Engineering,19,3.58,yes,25,2022,24000.0,16,Esraa Ahmed
495,496,Engineering,21,1.57,yes,0,2021,28800.0,12,Youssef Khalid
496,497,Mathematics,24,3.47,yes,25,2024,38400.0,16,Doaa Naser
497,498,Science,21,0.83,yes,0,2021,28800.0,0,Tamer Mohamed
498,499,Science,25,4.0,yes,100,2024,0.0,16,Mayar Yehia
499,500,Science,21,3.88,yes,35,2024,33280.0,16,Ahmed Tamer
500,501,Engineering,24,0.81,yes,0,2021,28800.0,0,Mariam Mahmoud
501,502,Mathematics,25,2.12,yes,0,2023,44800.0,12,Naser Yehia
502,503,Mathematics,18,2.32,yes,0,2022,32000.0,12,Esraa Ahmed
503,504,Engineering,23,4.0,yes,100,2020,0.0,16,Yehia Abdelrahman
504,505,Mathematics,23,1.51,yes,0,2021,28800.0,12,Toaa Khalid
505,506,Science,18,2.19,yes,0,2022,32000.0,12,Khalid Tamer
506,507,Engineering,18,3.25,yes,10,2022,28800.0,16,Marwa Mahmoud
507,508,Science,25,2.9,yes,0,2023,44800.0,16,Mohamed Abdelrahman
508,509,Engineering,19,1.01,yes,0,2023,44800.0,0,Esraa Mohamed
509,510,Science,18,2.11,yes,0,2024,51200.0,12,Moustafa Tamer
510,511,Mathematics,21,2.19,yes,0,2020,25600.0,12,Doha Mahmoud
511,512,Computer Science,24,0.98,yes,0,2020,25600.0,0,Moustafa Yehia
512,513,Engineering,21,3.64,yes,25,2021,21600.0,16,Doha Youssef
513,514,Mathematics,20,3.08,yes,10,2023,40320.0,16,Mohamed Yehia
514,515,Science,20,0.36,yes,0,2024,51200.0,0,Mariam Ahmed
515,516,Mathematics,19,4.0,yes,100,2023,0.0,16,Ahmed Youssef
516,517,Engineering,25,1.43,yes,0,2023,44800.0,0,Mayar Abdelrahman
517,518,Engineering,25,1.6,yes,0,2024,51200.0,12,Yehia Naser
518,519,Science,22,2.74,yes,0,2022,32000.0,16,Sabah Yehia
519,520,Mathematics,18,-0.12,yes,0,2020,25600.0,0,Moustafa Naser
520,521,Engineering,23,1.65,yes,0,2020,25600.0,12,Yousra Abdelrahman
521,522,Science,24,3.49,yes,25,2021,21600.0,16,Yehia Khalid
522,523,Computer Science,20,2.35,yes,0,2020,25600.0,12,Esraa Youssef
523,524,Engineering,23,0.3,yes,0,2021,28800.0,0,Yehia Naser
524,525,Computer Science,24,3.18,yes,10,2022,28800.0,16,Toaa Khalid
525,526,Engineering,21,0.95,yes,0,2023,44800.0,0,Mohamed Mohamed
526,527,Engineering,18,2.99,yes,0,2022,32000.0,16,Sabah Naser
527,528,Engineering,18,0.32,yes,0,2023,44800.0,0,Naser Moustafa
528,529,Science,22,1.0,yes,0,2022,32000.0,0,Marwa Naser
529,530,Engineering,21,4.0,yes,100,2021,0.0,16,Abdelrahman Ahmed
530,531,Mathematics,25,3.33,yes,25,2022,24000.0,16,Mariam Ahmed
531,532,Mathematics,24,4.0,yes,100,2022,0.0,16,Mahmoud Abdelrahman
532,533,Science,22,3.29,yes,10,2021,25920.0,16,Marwa Ahmed
533,534,Engineering,22,2.84,yes,0,2024,51200.0,16,Yehia Youssef
534,535,Computer Science,24,4.0,yes,100,2022,0.0,16,Toaa Naser
535,536,Mathematics,19,2.88,yes,0,2023,44800.0,16,Mahmoud Naser
536,537,Mathematics,21,3.21,yes,10,2023,40320.0,16,Doaa Naser
537,538,Mathematics,22,2.51,yes,0,2022,32000.0,16,Ahmed Abdelrahman
538,539,Science,24,0.08,yes,0,2021,28800.0,0,Mariam Naser
539,540,Science,24,1.81,yes,0,2022,32000.0,12,Tamer Khalid
540,541,Mathematics,25,-0.03,yes,0,2022,32000.0,0,Toaa Moustafa
541,542,Computer Science,24,1.09,yes,0,2023,44800.0,0,Moustafa Youssef
542,543,Computer Science,23,3.9,yes,35,2021,18720.0,16,Sabah Moustafa
543,544,Computer Science,21,1.45,yes,0,2023,44800.0,0,Naser Abdelrahman
544,545,Science,19,1.98,yes,0,2024,51200.0,12,Mayar Yehia
545,546,Computer Science,21,1.42,yes,0,2021,28800.0,0,Mohamed Tamer
546,547,Science,23,2.78,yes,0,2022,32000.0,16,Doaa Mahmoud
547,548,Engineering,18,1.73,yes,0,2024,51200.0,12,Mohamed Youssef
548,549,Science,25,3.9,yes,35,2021,18720.0,16,Yousra Moustafa
549,550,Mathematics,24,1.14,yes,0,2021,28800.0,0,Yehia Moustafa
550,551,Science,18,3.6,yes,25,2024,38400.0,16,Mariam Mahmoud
551,552,Computer Science,23,2.38,yes,0,2022,32000.0,12,Naser Khalid
552,553,Science,23,1.14,yes,0,2020,25600.0,0,Mariam Mahmoud
553,554,Mathematics,19,1.88,yes,0,2020,25600.0,12,Youssef Naser
554,555,Computer Science,19,3.79,yes,35,2022,20800.0,16,Yousra Mohamed
555,556,Engineering,19,2.86,yes,0,2020,25600.0,16,Moustafa Khalid
556,557,Mathematics,18,0.64,yes,0,2020,25600.0,0,Esraa Yehia
557,558,Engineering,25,4.0,yes,100,2024,0.0,16,Moustafa Mohamed
558,559,Mathematics,23,2.35,yes,0,2021,28800.0,12,Marwa Khalid
559,560,Engineering,20,0.99,yes,0,2024,51200.0,0,Ahmed Tamer
560,561,Computer Science,22,3.5,yes,25,2021,21600.0,16,Doaa Mohamed
561,562,Mathematics,20,0.19,yes,0,2021,28800.0,0,Moustafa Moustafa
562,563,Mathematics,18,2.65,yes,0,2021,28800.0,16,Mayar Tamer
563,564,Mathematics,18,0.59,yes,0,2022,32000.0,0,Ahmed Yehia
564,565,Mathematics,24,2.02,yes,0,2023,44800.0,12,Toaa Yehia
565,566,Engineering,23,2.26,yes,0,2021,28800.0,12,Naser Ahmed
566,567,Mathematics,25,1.72,yes,0,2023,44800.0,12,Esraa Khalid
567,568,Engineering,25,3.72,yes,35,2022,20800.0,16,Youssef Khalid
568,569,Mathematics,23,4.0,yes,100,2021,0.0,16,Doha Khalid
569,570,Mathematics,19,0.64,yes,0,2023,44800.0,0,Ahmed Youssef
570,571,Mathematics,22,2.15,yes,0,2023,44800.0,12,Doha Yehia
571,572,Science,25,2.84,yes,0,2021,28800.0,16,Moustafa Mahmoud
572,573,Engineering,18,1.64,yes,0,2023,44800.0,12,Mariam Yehia
573,574,Computer Science,25,3.35,yes,25,2022,24000.0,16,Moustafa Ahmed
574,575,Science,19,2.11,yes,0,2022,32000.0,12,Sabah Khalid
575,576,Computer Science,22,1.61,yes,0,2020,25600.0,12,Mahmoud Naser
576,577,Mathematics,25,3.03,yes,10,2024,46080.0,16,Doaa Moustafa
577,578,Computer Science,23,1.44,yes,0,2024,51200.0,0,Tamer Abdelrahman
578,579,Science,21,2.27,yes,0,2021,28800.0,12,Doaa Naser
579,580,Science,21,2.11,yes,0,2024,51200.0,12,Ahmed Youssef
580,581,Mathematics,23,2.22,yes,0,2022,32000.0,12,Doaa Naser
581,582,Computer Science,20,0.27,yes,0,2021,28800.0,0,Moustafa Yehia
582,583,Mathematics,22,2.89,yes,0,2022,32000.0,16,Mayar Khalid
583,584,Engineering,19,-0.1,yes,0,2024,51200.0,0,Khalid Yehia
584,585,Science,19,3.72,yes,35,2020,16640.0,16,Marwa Mohamed
585,586,Mathematics,20,2.62,yes,0,2024,51200.0,16,Youssef Tamer
586,587,Mathematics,19,3.56,yes,25,2021,21600.0,16,Toaa Ahmed
587,588,Engineering,19,0.99,yes,0,2020,25600.0,0,Youssef Tamer
588,589,Mathematics,24,2.03,yes,0,2023,44800.0,12,Sabah Ahmed
589,590,Mathematics,24,3.26,yes,10,2021,25920.0,16,Tamer Ahmed
590,591,Engineering,23,0.71,yes,0,2020,25600.0,0,Mariam Youssef
591,592,Engineering,25,2.65,yes,0,2022,32000.0,16,Ahmed Khalid
592,593,Mathematics,20,1.0,yes,0,2021,28800.0,0,Doaa Khalid
593,594,Engineering,19,3.79,yes,35,2021,18720.0,16,Mahmoud Mahmoud
594,595,Science,18,0.37,yes,0,2024,51200.0,0,Sabah Youssef
595,596,Mathematics,20,1.14,yes,0,2021,28800.0,0,Khalid Tamer
596,597,Engineering,20,2.5,yes,0,2023,44800.0,16,Mariam Ahmed
597,598,Engineering,21,1.54,yes,0,2022,32000.0,12,Abdelrahman Yehia
598,599,Mathematics,18,0.79,yes,0,2024,51200.0,0,Mariam Yehia
599,600,Computer Science,20,2.21,yes,0,2022,32000.0,12,Naser Ahmed
600,601,Computer Science,23,3.58,yes,25,2020,19200.0,16,Mayar Naser
601,602,Engineering,19,2.62,yes,0,2022,32000.0,16,Abdelrahman Moustafa
602,603,Engineering,19,0.85,yes,0,2022,32000.0,0,Sabah Ahmed
603,604,Computer Science,21,0.67,yes,0,2023,44800.0,0,Youssef Ahmed
604,605,Engineering,18,-0.02,yes,0,2022,32000.0,0,Yousra Naser
605,606,Computer Science,21,1.45,yes,0,2023,44800.0,0,Mahmoud Moustafa
606,607,Engineering,24,0.88,yes,0,2022,32000.0,0,Doha Mahmoud
607,608,Mathematics,22,0.76,yes,0,2022,32000.0,0,Tamer Youssef
608,609,Mathematics,18,1.59,yes,0,2021,28800.0,12,Yousra Youssef
609,610,Computer Science,25,2.84,yes,0,2023,44800.0,16,Abdelrahman Moustafa
610,611,Science,18,3.57,yes,25,2023,33600.0,16,Doha Youssef
611,612,Mathematics,18,1.42,yes,0,2022,32000.0,0,Abdelrahman Khalid
612,613,Science,19,0.44,yes,0,2023,44800.0,0,Doaa Mohamed
613,614,Science,22,2.31,yes,0,2021,28800.0,12,Abdelrahman Youssef
614,615,Computer Science,23,1.1,yes,0,2023,44800.0,0,Sabah Ahmed
615,616,Computer Science,21,0.4,yes,0,2022,32000.0,0,Yehia Mahmoud
616,617,Engineering,18,1.06,yes,0,2021,28800.0,0,Mariam Khalid
617,618,Science,22,1.73,yes,0,2021,28800.0,12,Khalid Moustafa
618,619,Computer Science,20,3.53,yes,25,2023,33600.0,16,Yousra Ahmed
619,620,Engineering,25,4.0,yes,100,2022,0.0,16,Mohamed Yehia
620,621,Engineering,23,1.88,yes,0,2022,32000.0,12,Yousra Khalid
621,622,Mathematics,21,0.2,yes,0,2023,44800.0,0,Moustafa Ahmed
622,623,Computer Science,25,2.07,yes,0,2022,32000.0,12,Doaa Mohamed
623,624,Computer Science,25,2.42,yes,0,2022,32000.0,12,Abdelrahman Ahmed
624,625,Mathematics,21,1.68,yes,0,2021,28800.0,12,Doha Moustafa
625,626,Engineering,22,0.6,yes,0,2020,25600.0,0,Moustafa Youssef
626,627,Mathematics,22,3.17,yes,10,2020,23040.0,16,Doha Khalid
627,628,Mathematics,22,2.2,yes,0,2024,51200.0,12,Tamer Ahmed
628,629,Computer Science,20,2.83,yes,0,2022,32000.0,16,Mayar Mahmoud
629,630,Science,20,2.82,yes,0,2020,25600.0,16,Abdelrahman Yehia
630,631,Computer Science,22,0.67,yes,0,2020,25600.0,0,Esraa Youssef
631,632,Mathematics,24,1.86,yes,0,2023,44800.0,12,Naser Tamer
632,633,Science,23,2.55,yes,0,2024,51200.0,16,Doaa Moustafa
633,634,Mathematics,19,1.82,yes,0,2024,51200.0,12,Abdelrahman Mohamed
634,635,Mathematics,18,3.73,yes,35,2023,29120.0,16,Toaa Tamer
635,636,Computer Science,18,1.41,yes,0,2021,28800.0,0,Youssef Yehia
636,637,Science,22,0.82,yes,0,2023,44800.0,0,Toaa Ahmed
637,638,Mathematics,24,3.88,yes,35,2024,33280.0,16,Abdelrahman Mahmoud
638,639,Computer Science,22,3.43,yes,25,2022,24000.0,16,Doha Mohamed
639,640,Engineering,24,4.0,yes,100,2020,0.0,16,Ahmed Mohamed
640,641,Engineering,20,1.01,yes,0,2022,32000.0,0,Sabah Mahmoud
641,642,Computer Science,25,0.43,yes,0,2022,32000.0,0,Khalid Mohamed
642,643,Computer Science,22,1.48,yes,0,2020,25600.0,0,Esraa Moustafa
643,644,Mathematics,23,0.87,yes,0,2021,28800.0,0,Moustafa Moustafa
644,645,Computer Science,18,2.06,yes,0,2021,28800.0,12,Toaa Khalid
645,646,Engineering,18,3.36,yes,25,2021,21600.0,16,Mahmoud Abdelrahman
646,647,Science,21,0.62,yes,0,2023,44800.0,0,Yousra Mahmoud
647,648,Engineering,18,2.42,yes,0,2023,44800.0,12,Ahmed Yehia
648,649,Science,22,1.94,yes,0,2022,32000.0,12,Sabah Mohamed
649,650,Engineering,18,2.4,yes,0,2021,28800.0,12,Tamer Ahmed
650,651,Engineering,23,0.32,yes,0,2024,51200.0,0,Doaa Moustafa
651,652,Computer Science,23,3.02,yes,10,2023,40320.0,16,Moustafa Yehia
652,653,Computer Science,23,1.13,yes,0,2024,51200.0,0,Doha Yehia
653,654,Engineering,21,0.29,yes,0,2023,44800.0,0,Khalid Abdelrahman
654,655,Computer Science,24,2.64,yes,0,2023,44800.0,16,Marwa Khalid
655,656,Science,21,0.66,yes,0,2021,28800.0,0,Yehia Youssef
656,657,Mathematics,19,1.5,yes,0,2021,28800.0,12,Esraa Yehia
657,658,Computer Science,18,3.4,yes,25,2022,24000.0,16,Moustafa Naser
658,659,Computer Science,22,3.94,yes,35,2024,33280.0,16,Esraa Khalid
659,660,Science,21,2.17,yes,0,2023,44800.0,12,Yehia Tamer
660,661,Science,22,2.81,yes,0,2024,51200.0,16,Yousra Naser
661,662,Science,22,1.68,yes,0,2023,44800.0,12,Tamer Yehia
662,663,Engineering,23,-0.14,yes,0,2022,32000.0,0,Yousra Khalid
663,664,Computer Science,22,0.36,yes,0,2023,44800.0,0,Tamer Ahmed
664,665,Engineering,20,3.65,yes,25,2020,19200.0,16,Doaa Mahmoud
665,666,Computer Science,19,2.33,yes,0,2022,32000.0,12,Tamer Tamer
666,667,Computer Science,19,3.78,yes,35,2022,20800.0,16,Sabah Mohamed
667,668,Computer Science,21,0.93,yes,0,2022,32000.0,0,Abdelrahman Moustafa
668,669,Engineering,19,2.8,yes,0,2022,32000.0,16,Mariam Ahmed
669,670,Mathematics,18,2.85,yes,0,2022,32000.0,16,Naser Naser
670,671,Science,19,2.78,yes,0,2022,32000.0,16,Mariam Ahmed
671,672,Computer Science,25,4.0,yes,100,2023,0.0,16,Moustafa Ahmed
672,673,Engineering,20,1.96,yes,0,2021,28800.0,12,Doaa Tamer
673,674,Science,20,1.27,yes,0,2023,44800.0,0,Mahmoud Mahmoud
674,675,Science,24,3.09,yes,10,2021,25920.0,16,Marwa Youssef
675,676,Computer Science,24,1.25,yes,0,2023,44800.0,0,Khalid Naser
676,677,Mathematics,25,0.71,yes,0,2022,32000.0,0,Yousra Moustafa
677,678,Computer Science,22,2.26,yes,0,2020,25600.0,12,Abdelrahman Yehia
678,679,Science,19,2.61,yes,0,2024,51200.0,16,Mariam Ahmed
679,680,Engineering,22,2.24,yes,0,2021,28800.0,12,Ahmed Ahmed
680,681,Mathematics,25,0.09,yes,0,2022,32000.0,0,Doaa Mohamed
681,682,Engineering,20,1.37,yes,0,2024,51200.0,0,Youssef Abdelrahman
682,683,Engineering,25,2.0,yes,0,2021,28800.0,12,Doaa Moustafa
683,684,Engineering,22,2.99,yes,0,2021,28800.0,16,Moustafa Moustafa
684,685,Mathematics,20,0.99,yes,0,2023,44800.0,0,Doha Khalid
685,686,Engineering,19,2.38,yes,0,2020,25600.0,12,Naser Moustafa
686,687,Engineering,18,0.25,yes,0,2022,32000.0,0,Doaa Mohamed
687,688,Computer Science,18,3.62,yes,25,2024,38400.0,16,Khalid Youssef
688,689,Science,23,0.47,yes,0,2021,28800.0,0,Doaa Youssef
689,690,Mathematics,25,2.39,yes,0,2022,32000.0,12,Moustafa Abdelrahman
690,691,Engineering,22,2.1,yes,0,2022,32000.0,12,Mariam Naser
691,692,Computer Science,22,1.95,yes,0,2022,32000.0,12,Ahmed Ahmed
692,693,Engineering,24,0.67,yes,0,2024,51200.0,0,Esraa Naser
693,694,Computer Science,25,3.79,yes,35,2022,20800.0,16,Tamer Yehia
