student_id,student_major,student_concentration,student_age,student_gender,student_name,student_batch,student_gpa,completed_credits,required_credits,number_of_replaces,max_credits/semester
329,Science,Science,19,Female,Marwa Tamer,2023,2.78,32,112,1,16
330,Engineering,Engineering,21,Male,Tamer Naser,2022,1.05,80,64,4,12
331,Mathematics,Mathematics,23,Female,Toaa Yehia,2022,1.07,80,64,4,12
332,Engineering,Engineering,24,Male,Tamer Khalid,2021,2.03,96,48,2,12
333,Mathematics,Mathematics,23,Female,Toaa Ahmed,2024,1.94,16,128,3,12
334,Science,Science,22,Male,Moustafa Mahmoud,2022,2.89,64,80,1,16
335,Engineering,Engineering,21,Female,Mariam Tamer,2024,3.99,16,128,0,16
336,Engineering,Engineering,25,Male,Youssef Khalid,2024,2.54,16,128,1,16
337,Computer Science,Data Science,23,Female,Mariam Youssef,2020,1.16,128,16,4,12
338,Mathematics,Mathematics,20,Male,Abdelrahman Yehia,2024,2.75,16,128,1,16
339,Science,Science,18,Female,Mariam Abdelrahman,2024,0.73,16,128,4,12
340,Science,Science,24,Male,Youssef Naser,2023,1.69,48,96,3,12
341,Science,Science,24,Female,Doaa Mohamed,2023,2.94,48,96,1,16
342,Science,Science,19,Male,Khalid Khalid,2022,2.67,64,80,1,16
343,Computer Science,Data Science,19,Female,Sabah Ahmed,2021,1.71,112,32,3,12
344,Science,Science,21,Male,Moustafa Ahmed,2021,-0.1,96,48,4,12
345,Engineering,Engineering,23,Female,Doaa Moustafa,2021,0.37,96,48,4,12
346,Mathematics,Mathematics,21,Male,Abdelrahman Youssef,2024,2.49,16,128,2,12
347,Engineering,Engineering,22,Female,Mariam Mahmoud,2022,1.81,80,64,3,12
348,Science,Science,18,Male,Mohamed Moustafa,2022,1.25,64,80,4,12
349,Engineering,Engineering,20,Female,Doaa Tamer,2021,2.93,96,48,1,16
350,Mathematics,Mathematics,23,Male,Abdelrahman Tamer,2022,1.6,80,64,3,12
351,Science,Science,24,Female,Doha Mohamed,2022,1.03,80,64,4,12
352,Mathematics,Mathematics,18,Male,Abdelrahman Yehia,2024,2.85,16,128,1,16
353,Mathematics,Mathematics,23,Female,Sabah Moustafa,2024,0.92,16,128,4,12
354,Mathematics,Mathematics,23,Male,Youssef Khalid,2023,0.93,48,96,4,12
355,Engineering,Engineering,19,Female,Esraa Khalid,2023,0.61,48,96,4,12
356,Mathematics,Mathematics,24,Male,Yehia Yehia,2023,1.41,48,96,4,12
357,Science,Science,25,Female,Esraa Tamer,2021,3.52,96,48,0,16
358,Computer Science,Information Technology,18,Male,Khalid Yehia,2022,2.6,80,64,1,16
359,Mathematics,Mathematics,20,Female,Doaa Ahmed,2024,2.51,16,128,1,16
360,Engineering,Engineering,20,Male,Yehia Abdelrahman,2023,1.74,32,112,3,12
361,Engineering,Engineering,22,Female,Marwa Khalid,2023,3.37,32,112,0,16
362,Engineering,Engineering,18,Male,Mahmoud Khalid,2021,4.0,112,32,0,16
363,Mathematics,Mathematics,20,Female,Sabah Khalid,2020,1.63,128,16,3,12
364,Computer Science,Software Engineering,21,Male,Moustafa Yehia,2024,-0.06,16,128,4,12
365,Mathematics,Mathematics,20,Female,Toaa Mahmoud,2023,3.73,32,112,0,16
366,Mathematics,Mathematics,21,Male,Mohamed Mohamed,2023,2.42,48,96,2,12
367,Engineering,Engineering,25,Female,Mayar Abdelrahman,2022,1.25,64,80,4,12
368,Science,Science,19,Male,Abdelrahman Tamer,2023,0.21,48,96,4,12
369,Engineering,Engineering,20,Female,Doaa Khalid,2020,3.01,128,16,0,16
370,Science,Science,18,Male,Mohamed Naser,2021,0.63,96,48,4,12
371,Science,Science,18,Female,Mariam Mahmoud,2021,3.44,112,32,0,16
372,Computer Science,Data Science,18,Male,Yehia Mohamed,2022,0.11,80,64,4,12
373,Computer Science,Data Science,20,Female,Mariam Tamer,2023,3.84,32,112,0,16
374,Computer Science,Data Science,19,Male,Yehia Abdelrahman,2020,1.19,128,16,4,12
375,Science,Science,25,Female,Doha Ahmed,2022,1.54,80,64,3,12
376,Computer Science,Software Engineering,19,Male,Youssef Mahmoud,2024,3.41,16,128,0,16
377,Engineering,Engineering,23,Female,Doha Yehia,2020,2.7,128,16,1,16
378,Mathematics,Mathematics,19,Male,Abdelrahman Ahmed,2021,2.45,96,48,2,12
379,Computer Science,Data Science,23,Female,Mariam Naser,2024,3.33,16,128,0,16
380,Science,Science,21,Male,Youssef Ahmed,2022,3.2,64,80,0,16
381,Mathematics,Mathematics,25,Female,Esraa Youssef,2022,1.0,64,80,4,12
382,Mathematics,Mathematics,20,Male,Naser Mahmoud,2023,0.28,32,112,4,12
383,Mathematics,Mathematics,21,Female,Sabah Moustafa,2021,2.51,112,32,1,16
384,Science,Science,25,Male,Abdelrahman Abdelrahman,2022,0.56,80,64,4,12
385,Mathematics,Mathematics,18,Female,Esraa Yehia,2023,2.85,32,112,1,16
386,Computer Science,Information Technology,20,Male,Ahmed Mohamed,2021,2.35,112,32,2,12
387,Science,Science,23,Female,Toaa Mohamed,2021,3.37,112,32,0,16
388,Science,Science,20,Male,Youssef Moustafa,2024,0.25,16,128,4,12
389,Engineering,Engineering,24,Female,Esraa Khalid,2022,3.0,80,64,0,16
390,Science,Science,25,Male,Mohamed Mahmoud,2024,0.47,16,128,4,12
391,Mathematics,Mathematics,19,Female,Marwa Youssef,2022,3.2,64,80,0,16
392,Computer Science,Software Engineering,18,Male,Naser Mahmoud,2024,1.94,16,128,3,12
393,Computer Science,Software Engineering,18,Female,Doaa Khalid,2023,3.77,32,112,0,16
394,Computer Science,Information Technology,18,Male,Mohamed Mahmoud,2023,1.04,48,96,4,12
395,Computer Science,Software Engineering,25,Female,Esraa Naser,2024,4.0,16,128,0,16
396,Science,Science,23,Male,Naser Tamer,2022,0.72,64,80,4,12
397,Science,Science,21,Female,Yousra Tamer,2024,0.63,16,128,4,12
398,Computer Science,Software Engineering,24,Male,Tamer Abdelrahman,2024,1.14,16,128,4,12
399,Mathematics,Mathematics,19,Female,Mayar Khalid,2024,1.35,16,128,4,12
400,Mathematics,Mathematics,23,Male,Yehia Abdelrahman,2022,1.24,80,64,4,12
401,Engineering,Engineering,23,Female,Toaa Yehia,2022,3.58,80,64,0,16
402,Engineering,Engineering,20,Male,Ahmed Naser,2022,0.99,64,80,4,12
403,Engineering,Engineering,19,Female,Toaa Abdelrahman,2022,3.59,80,64,0,16
404,Computer Science,Information Technology,19,Male,Moustafa Moustafa,2021,3.05,112,32,0,16
405,Engineering,Engineering,20,Female,Mariam Youssef,2022,-0.13,64,80,4,12
406,Engineering,Engineering,23,Male,Naser Ahmed,2023,0.92,32,112,4,12
407,Mathematics,Mathematics,19,Female,Yousra Khalid,2024,2.35,16,128,2,12
408,Computer Science,Software Engineering,21,Male,Youssef Youssef,2020,3.77,128,16,0,16
409,Science,Science,18,Female,Mariam Abdelrahman,2024,2.63,16,128,1,16
410,Engineering,Engineering,22,Male,Youssef Naser,2024,3.41,16,128,0,16
411,Engineering,Engineering,22,Female,Marwa Naser,2023,3.11,48,96,0,16
412,Computer Science,Information Technology,24,Male,Abdelrahman Ahmed,2021,2.32,96,48,2,12
413,Engineering,Engineering,18,Female,Toaa Naser,2021,3.77,112,32,0,16
414,Computer Science,Information Technology,25,Male,Mohamed Naser,2020,2.46,128,16,2,12
415,Science,Science,18,Female,Doaa Moustafa,2020,1.47,128,16,4,12
416,Mathematics,Mathematics,24,Male,Mahmoud Moustafa,2023,0.95,32,112,4,12
417,Science,Science,23,Female,Mayar Ahmed,2021,0.46,96,48,4,12
418,Engineering,Engineering,18,Male,Yehia Mahmoud,2022,0.06,64,80,4,12
419,Engineering,Engineering,20,Female,Doaa Moustafa,2023,3.41,48,96,0,16
420,Mathematics,Mathematics,22,Male,Tamer Ahmed,2023,3.16,48,96,0,16
421,Science,Science,20,Female,Esraa Khalid,2022,3.75,64,80,0,16
422,Mathematics,Mathematics,24,Male,Mahmoud Naser,2021,1.88,112,32,3,12
423,Computer Science,Data Science,20,Female,Doaa Mahmoud,2023,1.16,48,96,4,12
424,Mathematics,Mathematics,23,Male,Youssef Yehia,2022,2.47,64,80,2,12
425,Mathematics,Mathematics,18,Female,Yousra Abdelrahman,2022,0.64,80,64,4,12
426,Engineering,Engineering,25,Male,Naser Tamer,2021,1.96,112,32,3,12
427,Mathematics,Mathematics,24,Female,Doha Ahmed,2021,1.38,112,32,4,12
428,Engineering,Engineering,23,Male,Moustafa Khalid,2022,1.79,64,80,3,12
429,Engineering,Engineering,24,Female,Mariam Ahmed,2023,1.46,32,112,4,12
430,Science,Science,25,Male,Naser Naser,2020,2.96,128,16,1,16
431,Mathematics,Mathematics,20,Female,Mayar Mahmoud,2022,1.19,64,80,4,12
432,Mathematics,Mathematics,22,Male,Mahmoud Ahmed,2024,3.79,16,128,0,16
433,Computer Science,Information Technology,24,Female,Sabah Mahmoud,2021,3.19,112,32,0,16
434,Computer Science,Software Engineering,22,Male,Tamer Mohamed,2023,2.63,32,112,1,16
435,Science,Science,25,Female,Yousra Mahmoud,2024,3.43,16,128,0,16
436,Computer Science,Information Technology,23,Male,Abdelrahman Khalid,2022,2.06,64,80,2,12
437,Mathematics,Mathematics,25,Female,Yousra Naser,2024,1.25,16,128,4,12
438,Science,Science,19,Male,Tamer Yehia,2023,0.97,48,96,4,12
439,Science,Science,18,Female,Doaa Yehia,2024,3.77,16,128,0,16
440,Mathematics,Mathematics,25,Male,Ahmed Ahmed,2021,3.56,96,48,0,16
441,Science,Science,21,Female,Esraa Naser,2023,1.72,32,112,3,12
442,Computer Science,Software Engineering,18,Male,Ahmed Naser,2021,3.48,96,48,0,16
443,Science,Science,24,Female,Yousra Yehia,2023,3.77,48,96,0,16
444,Engineering,Engineering,19,Male,Khalid Tamer,2022,2.65,64,80,1,16
445,Mathematics,Mathematics,22,Female,Toaa Ahmed,2023,3.87,48,96,0,16
446,Computer Science,Software Engineering,25,Male,Khalid Mohamed,2021,3.33,96,48,0,16
447,Engineering,Engineering,19,Female,Esraa Mahmoud,2021,3.34,112,32,0,16
448,Engineering,Engineering,19,Male,Youssef Mohamed,2022,3.69,80,64,0,16
449,Computer Science,Software Engineering,22,Female,Marwa Khalid,2022,3.08,64,80,0,16
450,Science,Science,25,Male,Ahmed Abdelrahman,2024,0.58,16,128,4,12
451,Computer Science,Information Technology,21,Female,Mariam Mahmoud,2023,1.22,32,112,4,12
452,Science,Science,22,Male,Yehia Youssef,2022,3.7,64,80,0,16
453,Mathematics,Mathematics,23,Female,Mariam Mohamed,2023,1.09,48,96,4,12
454,Engineering,Engineering,21,Male,Yehia Khalid,2021,0.68,96,48,4,12
455,Mathematics,Mathematics,18,Female,Doaa Youssef,2021,3.96,112,32,0,16
456,Engineering,Engineering,21,Male,Abdelrahman Khalid,2021,4.0,112,32,0,16
457,Computer Science,Data Science,19,Female,Yousra Ahmed,2022,3.71,64,80,0,16
458,Science,Science,18,Male,Mahmoud Yehia,2023,0.65,32,112,4,12
459,Engineering,Engineering,22,Female,Marwa Yehia,2022,1.25,80,64,4,12
460,Science,Science,22,Male,Ahmed Khalid,2020,0.87,128,16,4,12
461,Science,Science,22,Female,Esraa Khalid,2023,1.99,48,96,3,12
462,Engineering,Engineering,19,Male,Naser Moustafa,2021,0.85,112,32,4,12
463,Computer Science,Data Science,22,Female,Yousra Mahmoud,2023,3.37,32,112,0,16
464,Computer Science,Data Science,25,Male,Ahmed Ahmed,2022,3.48,80,64,0,16
465,Engineering,Engineering,24,Female,Sabah Khalid,2023,0.91,48,96,4,12
466,Science,Science,20,Male,Naser Mahmoud,2020,4.0,128,16,0,16
467,Engineering,Engineering,24,Female,Doaa Mohamed,2021,1.03,112,32,4,12
468,Engineering,Engineering,21,Male,Naser Mohamed,2022,2.61,64,80,1,16
469,Computer Science,Software Engineering,18,Female,Marwa Moustafa,2023,0.21,48,96,4,12
470,Computer Science,Data Science,21,Male,Naser Moustafa,2021,2.7,112,32,1,16
471,Science,Science,18,Female,Mariam Yehia,2021,3.87,96,48,0,16
472,Mathematics,Mathematics,22,Male,Yehia Naser,2022,1.25,80,64,4,12
473,Science,Science,19,Female,Marwa Yehia,2023,1.53,32,112,3,12
474,Mathematics,Mathematics,25,Male,Moustafa Moustafa,2021,0.81,112,32,4,12
475,Mathematics,Mathematics,20,Female,Yousra Abdelrahman,2021,1.01,96,48,4,12
476,Mathematics,Mathematics,19,Male,Mahmoud Ahmed,2023,0.72,48,96,4,12
477,Mathematics,Mathematics,19,Female,Doaa Tamer,2021,2.7,96,48,1,16
478,Mathematics,Mathematics,22,Male,Mohamed Naser,2022,1.34,80,64,4,12
479,Computer Science,Data Science,24,Female,Mayar Abdelrahman,2022,2.12,64,80,2,12
480,Science,Science,20,Male,Yehia Ahmed,2021,3.0,96,48,0,16
481,Engineering,Engineering,23,Female,Doha Mohamed,2023,2.53,32,112,1,16
482,Mathematics,Mathematics,21,Male,Moustafa Tamer,2022,1.5,64,80,3,12
483,Science,Science,18,Female,Esraa Ahmed,2024,3.29,16,128,0,16
484,Mathematics,Mathematics,18,Male,Yehia Abdelrahman,2022,3.36,80,64,0,16
485,Engineering,Engineering,25,Female,Toaa Abdelrahman,2024,-0.11,16,128,4,12
486,Mathematics,Mathematics,21,Male,Youssef Mohamed,2021,2.34,112,32,2,12
487,Computer Science,Data Science,24,Female,Mariam Khalid,2020,2.62,128,16,1,16
488,Mathematics,Mathematics,23,Male,Mahmoud Moustafa,2023,2.92,32,112,1,16
489,Computer Science,Information Technology,21,Female,Mayar Abdelrahman,2021,2.23,96,48,2,12
490,Computer Science,Software Engineering,23,Male,Naser Youssef,2024,2.45,16,128,2,12
491,Science,Science,18,Female,Mariam Mahmoud,2023,2.95,48,96,1,16
492,Engineering,Engineering,25,Male,Mohamed Yehia,2022,0.48,64,80,4,12
493,Computer Science,Software Engineering,20,Female,Esraa Moustafa,2023,1.59,32,112,3,12
494,Science,Science,19,Male,Abdelrahman Moustafa,2022,1.68,64,80,3,12
495,Engineering,Engineering,19,Female,Esraa Ahmed,2022,3.58,80,64,0,16
496,Engineering,Engineering,21,Male,Youssef Khalid,2021,1.57,112,32,3,12
497,Mathematics,Mathematics,24,Female,Doaa Naser,2024,3.47,16,128,0,16
498,Science,Science,21,Male,Tamer Mohamed,2021,0.83,96,48,4,12
499,Science,Science,25,Female,Mayar Yehia,2024,4.0,16,128,0,16
500,Science,Science,21,Male,Ahmed Tamer,2024,3.88,16,128,0,16
501,Engineering,Engineering,24,Female,Mariam Mahmoud,2021,0.81,96,48,4,12
502,Mathematics,Mathematics,25,Male,Naser Yehia,2023,2.12,48,96,2,12
503,Mathematics,Mathematics,18,Female,Esraa Ahmed,2022,2.32,80,64,2,12
504,Engineering,Engineering,23,Male,Yehia Abdelrahman,2020,4.0,128,16,0,16
505,Mathematics,Mathematics,23,Female,Toaa Khalid,2021,1.51,96,48,3,12
506,Science,Science,18,Male,Khalid Tamer,2022,2.19,80,64,2,12
507,Engineering,Engineering,18,Female,Marwa Mahmoud,2022,3.25,80,64,0,16
508,Science,Science,25,Male,Mohamed Abdelrahman,2023,2.9,48,96,1,16
509,Engineering,Engineering,19,Female,Esraa Mohamed,2023,1.01,48,96,4,12
510,Science,Science,18,Male,Moustafa Tamer,2024,2.11,16,128,2,12
511,Mathematics,Mathematics,21,Female,Doha Mahmoud,2020,2.19,128,16,2,12
512,Computer Science,Information Technology,24,Male,Moustafa Yehia,2020,0.98,128,16,4,12
513,Engineering,Engineering,21,Female,Doha Youssef,2021,3.64,96,48,0,16
514,Mathematics,Mathematics,20,Male,Mohamed Yehia,2023,3.08,32,112,0,16
515,Science,Science,20,Female,Mariam Ahmed,2024,0.36,16,128,4,12
516,Mathematics,Mathematics,19,Male,Ahmed Youssef,2023,4.0,48,96,0,16
517,Engineering,Engineering,25,Female,Mayar Abdelrahman,2023,1.43,48,96,4,12
518,Engineering,Engineering,25,Male,Yehia Naser,2024,1.6,16,128,3,12
519,Science,Science,22,Female,Sabah Yehia,2022,2.74,64,80,1,16
520,Mathematics,Mathematics,18,Male,Moustafa Naser,2020,-0.12,128,16,4,12
521,Engineering,Engineering,23,Female,Yousra Abdelrahman,2020,1.65,128,16,3,12
522,Science,Science,24,Male,Yehia Khalid,2021,3.49,96,48,0,16
523,Computer Science,Data Science,20,Female,Esraa Youssef,2020,2.35,128,16,2,12
524,Engineering,Engineering,23,Male,Yehia Naser,2021,0.3,112,32,4,12
525,Computer Science,Information Technology,24,Female,Toaa Khalid,2022,3.18,80,64,0,16
526,Engineering,Engineering,21,Male,Mohamed Mohamed,2023,0.95,32,112,4,12
527,Engineering,Engineering,18,Female,Sabah Naser,2022,2.99,80,64,1,16
528,Engineering,Engineering,18,Male,Naser Moustafa,2023,0.32,32,112,4,12
529,Science,Science,22,Female,Marwa Naser,2022,1.0,64,80,4,12
530,Engineering,Engineering,21,Male,Abdelrahman Ahmed,2021,4.0,96,48,0,16
531,Mathematics,Mathematics,25,Female,Mariam Ahmed,2022,3.33,64,80,0,16
532,Mathematics,Mathematics,24,Male,Mahmoud Abdelrahman,2022,4.0,64,80,0,16
533,Science,Science,22,Female,Marwa Ahmed,2021,3.29,96,48,0,16
534,Engineering,Engineering,22,Male,Yehia Youssef,2024,2.84,16,128,1,16
535,Computer Science,Data Science,24,Female,Toaa Naser,2022,4.0,64,80,0,16
536,Mathematics,Mathematics,19,Male,Mahmoud Naser,2023,2.88,48,96,1,16
537,Mathematics,Mathematics,21,Female,Doaa Naser,2023,3.21,32,112,0,16
538,Mathematics,Mathematics,22,Male,Ahmed Abdelrahman,2022,2.51,80,64,1,16
539,Science,Science,24,Female,Mariam Naser,2021,0.08,112,32,4,12
540,Science,Science,24,Male,Tamer Khalid,2022,1.81,64,80,3,12
541,Mathematics,Mathematics,25,Female,Toaa Moustafa,2022,-0.03,80,64,4,12
542,Computer Science,Data Science,24,Male,Moustafa Youssef,2023,1.09,48,96,4,12
543,Computer Science,Data Science,23,Female,Sabah Moustafa,2021,3.9,112,32,0,16
544,Computer Science,Software Engineering,21,Male,Naser Abdelrahman,2023,1.45,32,112,4,12
545,Science,Science,19,Female,Mayar Yehia,2024,1.98,16,128,3,12
546,Computer Science,Information Technology,21,Male,Mohamed Tamer,2021,1.42,96,48,4,12
547,Science,Science,23,Female,Doaa Mahmoud,2022,2.78,80,64,1,16
548,Engineering,Engineering,18,Male,Mohamed Youssef,2024,1.73,16,128,3,12
549,Science,Science,25,Female,Yousra Moustafa,2021,3.9,96,48,0,16
550,Mathematics,Mathematics,24,Male,Yehia Moustafa,2021,1.14,112,32,4,12
551,Science,Science,18,Female,Mariam Mahmoud,2024,3.6,16,128,0,16
552,Computer Science,Data Science,23,Male,Naser Khalid,2022,2.38,64,80,2,12
553,Science,Science,23,Female,Mariam Mahmoud,2020,1.14,128,16,4,12
554,Mathematics,Mathematics,19,Male,Youssef Naser,2020,1.88,128,16,3,12
555,Computer Science,Information Technology,19,Female,Yousra Mohamed,2022,3.79,64,80,0,16
556,Engineering,Engineering,19,Male,Moustafa Khalid,2020,2.86,128,16,1,16
557,Mathematics,Mathematics,18,Female,Esraa Yehia,2020,0.64,128,16,4,12
558,Engineering,Engineering,25,Male,Moustafa Mohamed,2024,4.0,16,128,0,16
559,Mathematics,Mathematics,23,Female,Marwa Khalid,2021,2.35,112,32,2,12
560,Engineering,Engineering,20,Male,Ahmed Tamer,2024,0.99,16,128,4,12
561,Computer Science,Software Engineering,22,Female,Doaa Mohamed,2021,3.5,96,48,0,16
562,Mathematics,Mathematics,20,Male,Moustafa Moustafa,2021,0.19,112,32,4,12
563,Mathematics,Mathematics,18,Female,Mayar Tamer,2021,2.65,96,48,1,16
564,Mathematics,Mathematics,18,Male,Ahmed Yehia,2022,0.59,64,80,4,12
565,Mathematics,Mathematics,24,Female,Toaa Yehia,2023,2.02,48,96,2,12
566,Engineering,Engineering,23,Male,Naser Ahmed,2021,2.26,96,48,2,12
567,Mathematics,Mathematics,25,Female,Esraa Khalid,2023,1.72,32,112,3,12
568,Engineering,Engineering,25,Male,Youssef Khalid,2022,3.72,64,80,0,16
569,Mathematics,Mathematics,23,Female,Doha Khalid,2021,4.0,96,48,0,16
570,Mathematics,Mathematics,19,Male,Ahmed Youssef,2023,0.64,32,112,4,12
571,Mathematics,Mathematics,22,Female,Doha Yehia,2023,2.15,32,112,2,12
572,Science,Science,25,Male,Moustafa Mahmoud,2021,2.84,96,48,1,16
573,Engineering,Engineering,18,Female,Mariam Yehia,2023,1.64,48,96,3,12
574,Computer Science,Information Technology,25,Male,Moustafa Ahmed,2022,3.35,80,64,0,16
575,Science,Science,19,Female,Sabah Khalid,2022,2.11,64,80,2,12
576,Computer Science,Data Science,22,Male,Mahmoud Naser,2020,1.61,128,16,3,12
577,Mathematics,Mathematics,25,Female,Doaa Moustafa,2024,3.03,16,128,0,16
578,Computer Science,Information Technology,23,Male,Tamer Abdelrahman,2024,1.44,16,128,4,12
579,Science,Science,21,Female,Doaa Naser,2021,2.27,112,32,2,12
580,Science,Science,21,Male,Ahmed Youssef,2024,2.11,16,128,2,12
581,Mathematics,Mathematics,23,Female,Doaa Naser,2022,2.22,64,80,2,12
582,Computer Science,Data Science,20,Male,Moustafa Yehia,2021,0.27,96,48,4,12
583,Mathematics,Mathematics,22,Female,Mayar Khalid,2022,2.89,64,80,1,16
584,Engineering,Engineering,19,Male,Khalid Yehia,2024,-0.1,16,128,4,12
585,Science,Science,19,Female,Marwa Mohamed,2020,3.72,128,16,0,16
586,Mathematics,Mathematics,20,Male,Youssef Tamer,2024,2.62,16,128,1,16
587,Mathematics,Mathematics,19,Female,Toaa Ahmed,2021,3.56,112,32,0,16
588,Engineering,Engineering,19,Male,Youssef Tamer,2020,0.99,128,16,4,12
589,Mathematics,Mathematics,24,Female,Sabah Ahmed,2023,2.03,32,112,2,12
590,Mathematics,Mathematics,24,Male,Tamer Ahmed,2021,3.26,112,32,0,16
591,Engineering,Engineering,23,Female,Mariam Youssef,2020,0.71,128,16,4,12
592,Engineering,Engineering,25,Male,Ahmed Khalid,2022,2.65,80,64,1,16
593,Mathematics,Mathematics,20,Female,Doaa Khalid,2021,1.0,112,32,4,12
594,Engineering,Engineering,19,Male,Mahmoud Mahmoud,2021,3.79,96,48,0,16
595,Science,Science,18,Female,Sabah Youssef,2024,0.37,16,128,4,12
596,Mathematics,Mathematics,20,Male,Khalid Tamer,2021,1.14,112,32,4,12
597,Engineering,Engineering,20,Female,Mariam Ahmed,2023,2.5,32,112,1,16
598,Engineering,Engineering,21,Male,Abdelrahman Yehia,2022,1.54,80,64,3,12
599,Mathematics,Mathematics,18,Female,Mariam Yehia,2024,0.79,16,128,4,12
600,Computer Science,Information Technology,20,Male,Naser Ahmed,2022,2.21,80,64,2,12
601,Computer Science,Data Science,23,Female,Mayar Naser,2020,3.58,128,16,0,16
602,Engineering,Engineering,19,Male,Abdelrahman Moustafa,2022,2.62,80,64,1,16
603,Engineering,Engineering,19,Female,Sabah Ahmed,2022,0.85,80,64,4,12
604,Computer Science,Data Science,21,Male,Youssef Ahmed,2023,0.67,48,96,4,12
605,Engineering,Engineering,18,Female,Yousra Naser,2022,-0.02,64,80,4,12
606,Computer Science,Data Science,21,Male,Mahmoud Moustafa,2023,1.45,48,96,4,12
607,Engineering,Engineering,24,Female,Doha Mahmoud,2022,0.88,64,80,4,12
608,Mathematics,Mathematics,22,Male,Tamer Youssef,2022,0.76,80,64,4,12
609,Mathematics,Mathematics,18,Female,Yousra Youssef,2021,1.59,96,48,3,12
610,Computer Science,Software Engineering,25,Male,Abdelrahman Moustafa,2023,2.84,32,112,1,16
611,Science,Science,18,Female,Doha Youssef,2023,3.57,48,96,0,16
